month,region,bu,product_line,segment,orders,cancellations,backlog,avg_discount,asp
2025-07,EMEA,Services,Beta,Enterprise,90,4,31,0.075,19268.42
2025-07,EMEA,Services,Gamma,SMB,163,5,95,0.165,18839.02
2025-07,EMEA,Services,Gamma,MidMarket,134,9,77,0.093,19767.51
2025-07,EMEA,Services,Gamma,Enterprise,76,7,42,0.074,19574.96
2025-07,EMEA,Services,ServicesPlus,SMB,73,3,48,0.175,17642.46
2025-07,EMEA,Services,ServicesPlus,MidMarket,55,3,38,0.104,19437.93
2025-07,EMEA,Services,ServicesPlus,Enterprise,36,3,21,0.046,20527.74
2025-07,APAC,Core,Alpha,SMB,66,4,45,0.16,18553.57
2025-07,APAC,Core,Alpha,MidMarket,59,4,27,0.08,20133.1
2025-07,APAC,Core,Alpha,Enterprise,33,2,26,0.051,20589.1
2025-07,APAC,Core,Beta,SMB,196,14,118,0.147,18995.91
2025-07,APAC,Core,Beta,MidMarket,165,10,83,0.106,20114.77
2025-07,APAC,Core,Beta,Enterprise,88,6,28,0.069,21064.0
2025-07,APAC,Core,Gamma,SMB,91,8,60,0.169,18199.81
2025-07,APAC,Core,Gamma,MidMarket,73,6,40,0.111,19680.77
2025-07,APAC,Core,Gamma,Enterprise,51,4,28,0.054,20552.11
2025-07,APAC,Core,ServicesPlus,SMB,195,11,136,0.173,17730.29
2025-07,APAC,Core,ServicesPlus,MidMarket,136,6,95,0.107,19455.46
2025-07,APAC,Core,ServicesPlus,Enterprise,80,5,48,0.064,20635.52
2025-07,APAC,Growth,Alpha,SMB,127,8,76,0.193,17710.56
2025-07,APAC,Growth,Alpha,MidMarket,87,6,41,0.143,18619.07
2025-07,APAC,Growth,Alpha,Enterprise,54,3,22,0.109,18828.38
2025-07,APAC,Growth,Beta,SMB,170,11,98,0.196,16780.36
2025-07,APAC,Growth,Beta,MidMarket,131,7,41,0.129,18669.59
2025-07,APAC,Growth,Beta,Enterprise,82,7,38,0.095,20124.12
2025-07,APAC,Growth,Gamma,SMB,257,11,86,0.193,18054.58
2025-07,APAC,Growth,Gamma,MidMarket,190,6,86,0.14,18467.27
2025-07,APAC,Growth,Gamma,Enterprise,108,4,48,0.088,20040.37
2025-07,APAC,Growth,ServicesPlus,SMB,202,17,97,0.21,17576.86
2025-07,APAC,Growth,ServicesPlus,MidMarket,169,7,108,0.118,20135.07
2025-07,APAC,Growth,ServicesPlus,Enterprise,81,4,54,0.112,19859.82
2025-07,APAC,Services,Alpha,SMB,182,14,115,0.172,18280.56
2025-07,APAC,Services,Alpha,MidMarket,157,10,94,0.105,19625.97
2025-07,APAC,Services,Alpha,Enterprise,86,5,27,0.061,21108.72
2025-07,APAC,Services,Beta,SMB,156,8,80,0.178,18036.33
2025-07,APAC,Services,Beta,MidMarket,118,6,74,0.097,20129.07
2025-07,APAC,Services,Beta,Enterprise,75,7,43,0.064,21147.28
2025-07,APAC,Services,Gamma,SMB,178,9,112,0.15,18699.49
2025-07,APAC,Services,Gamma,MidMarket,119,10,86,0.105,19356.51
2025-07,APAC,Services,Gamma,Enterprise,64,4,51,0.061,20414.41
2025-07,APAC,Services,ServicesPlus,SMB,157,6,83,0.151,18779.48
2025-07,APAC,Services,ServicesPlus,MidMarket,104,6,54,0.113,19175.92
2025-07,APAC,Services,ServicesPlus,Enterprise,69,4,23,0.066,20968.78
2025-08,NA,Core,Alpha,SMB,104,7,68,0.169,18902.01
2025-08,NA,Core,Alpha,MidMarket,73,4,60,0.083,19828.05
2025-08,NA,Core,Alpha,Enterprise,38,1,13,0.067,20716.87
2025-08,NA,Core,Beta,SMB,148,7,80,0.16,19103.42
2025-08,NA,Core,Beta,MidMarket,110,7,43,0.109,20299.4
2025-08,NA,Core,Beta,Enterprise,63,4,27,0.056,20690.22
2025-08,NA,Core,Gamma,SMB,78,3,40,0.143,19302.91
2025-08,NA,Core,Gamma,MidMarket,60,3,33,0.127,19454.31
2025-08,NA,Core,Gamma,Enterprise,34,3,17,0.067,20220.71
2025-08,NA,Core,ServicesPlus,SMB,69,4,32,0.133,18868.87
2025-08,NA,Core,ServicesPlus,MidMarket,55,3,29,0.096,20456.02
2025-08,NA,Core,ServicesPlus,Enterprise,29,2,13,0.064,20723.45
2025-08,NA,Growth,Alpha,SMB,104,7,48,0.217,16701.08
2025-08,NA,Growth,Alpha,MidMarket,72,5,51,0.152,18010.03
2025-08,NA,Growth,Alpha,Enterprise,50,3,21,0.109,20069.97
2025-08,NA,Growth,Beta,SMB,252,12,145,0.202,17863.86
2025-08,NA,Growth,Beta,MidMarket,200,14,75,0.138,19244.58
2025-08,NA,Growth,Beta,Enterprise,102,8,41,0.099,20059.53
2025-08,NA,Growth,Gamma,SMB,241,22,98,0.192,18563.1
2025-08,NA,Growth,Gamma,MidMarket,181,15,80,0.149,19153.69
2025-08,NA,Growth,Gamma,Enterprise,101,7,69,0.101,19605.7
2025-08,NA,Growth,ServicesPlus,SMB,75,6,45,0.193,17335.21
2025-08,NA,Growth,ServicesPlus,MidMarket,54,4,29,0.121,18745.4
2025-08,NA,Growth,ServicesPlus,Enterprise,29,2,17,0.091,19778.54
2025-08,NA,Services,Alpha,SMB,69,5,36,0.167,19057.01
2025-08,NA,Services,Alpha,MidMarket,53,2,39,0.104,19477.44
2025-08,NA,Services,Alpha,Enterprise,31,2,10,0.06,20643.79
2025-08,NA,Services,Beta,SMB,146,9,100,0.154,18770.51
2025-08,NA,Services,Beta,MidMarket,121,5,58,0.116,19260.22
2025-08,NA,Services,Beta,Enterprise,70,5,45,0.078,20205.25
2025-08,NA,Services,Gamma,SMB,116,8,68,0.151,18850.71
2025-08,NA,Services,Gamma,MidMarket,95,4,61,0.105,20391.14
2025-08,NA,Services,Gamma,Enterprise,59,2,38,0.058,20279.98
2025-08,NA,Services,ServicesPlus,SMB,66,6,58,0.189,18325.94
2025-08,NA,Services,ServicesPlus,MidMarket,53,3,33,0.115,19592.57
2025-08,NA,Services,ServicesPlus,Enterprise,30,2,20,0.057,21096.84
2025-08,EMEA,Core,Alpha,SMB,143,11,49,0.16,18487.38
2025-08,EMEA,Core,Alpha,MidMarket,113,8,72,0.107,20217.25
2025-08,EMEA,Core,Alpha,Enterprise,57,5,35,0.063,19950.6
2025-08,EMEA,Core,Beta,SMB,105,8,52,0.172,17978.36
2025-08,EMEA,Core,Beta,MidMarket,75,3,51,0.105,19778.59
2025-08,EMEA,Core,Beta,Enterprise,44,2,27,0.058,20012.35
2025-08,EMEA,Core,Gamma,SMB,195,17,123,0.161,18769.32
2025-08,EMEA,Core,Gamma,MidMarket,132,10,89,0.1,19520.68
2025-08,EMEA,Core,Gamma,Enterprise,72,5,47,0.066,20913.65
2025-08,EMEA,Core,ServicesPlus,SMB,95,7,77,0.173,18693.01
2025-08,EMEA,Core,ServicesPlus,MidMarket,74,3,58,0.091,19951.78
2025-08,EMEA,Core,ServicesPlus,Enterprise,44,2,37,0.065,20498.86
2025-08,EMEA,Growth,Alpha,SMB,129,7,70,0.207,18167.6
2025-08,EMEA,Growth,Alpha,MidMarket,113,8,50,0.179,18379.73
2025-08,EMEA,Growth,Alpha,Enterprise,64,5,18,0.088,19847.79
2025-08,EMEA,Growth,Beta,SMB,84,6,42,0.19,18230.04
2025-08,EMEA,Growth,Beta,MidMarket,67,3,30,0.165,18465.03
2025-08,EMEA,Growth,Beta,Enterprise,37,2,19,0.092,19704.02
2025-08,EMEA,Growth,Gamma,SMB,224,8,88,0.202,17678.57
2025-08,EMEA,Growth,Gamma,MidMarket,165,6,94,0.148,18707.64
2025-08,EMEA,Growth,Gamma,Enterprise,87,6,31,0.097,19121.09
2025-08,EMEA,Growth,ServicesPlus,SMB,160,9,80,0.203,17458.7
2025-08,EMEA,Growth,ServicesPlus,MidMarket,136,8,73,0.149,18447.97
2025-08,EMEA,Growth,ServicesPlus,Enterprise,62,2,25,0.087,19604.32
2025-08,EMEA,Services,Alpha,SMB,172,7,113,0.162,18050.13
2025-08,EMEA,Services,Alpha,MidMarket,137,9,52,0.104,19720.14
2025-08,EMEA,Services,Alpha,Enterprise,80,4,68,0.065,20713.15
2025-08,EMEA,Services,Beta,SMB,205,9,97,0.176,17723.97
2025-08,EMEA,Services,Beta,MidMarket,159,12,104,0.112,19634.27
2025-08,EMEA,Services,Beta,Enterprise,96,4,48,0.073,21070.57
2025-08,EMEA,Services,Gamma,SMB,183,13,111,0.171,18057.85
2025-08,EMEA,Services,Gamma,MidMarket,120,5,100,0.122,19064.54
2025-08,EMEA,Services,Gamma,Enterprise,75,3,58,0.083,19826.49
2025-08,EMEA,Services,ServicesPlus,SMB,90,7,49,0.169,18253.83
2025-08,EMEA,Services,ServicesPlus,MidMarket,65,3,28,0.123,19880.46
2025-08,EMEA,Services,ServicesPlus,Enterprise,30,1,5,0.082,20587.72
2025-08,APAC,Core,Alpha,SMB,76,5,62,0.151,19326.31
2025-08,APAC,Core,Alpha,MidMarket,63,5,26,0.12,19674.49
2025-08,APAC,Core,Alpha,Enterprise,37,3,24,0.059,21079.75
2025-08,APAC,Core,Beta,SMB,198,13,109,0.143,18584.29
2025-08,APAC,Core,Beta,MidMarket,182,10,96,0.121,19075.38
2025-08,APAC,Core,Beta,Enterprise,101,4,38,0.041,21246.5
2025-08,APAC,Core,Gamma,SMB,107,4,41,0.154,18266.2
2025-08,APAC,Core,Gamma,MidMarket,95,7,45,0.096,19954.32
2025-08,APAC,Core,Gamma,Enterprise,49,2,0,0.063,20436.62
2025-08,APAC,Core,ServicesPlus,SMB,199,12,83,0.166,18129.43
2025-08,APAC,Core,ServicesPlus,MidMarket,140,5,80,0.087,20269.53
2025-08,APAC,Core,ServicesPlus,Enterprise,81,6,37,0.051,20889.46
2025-08,APAC,Growth,Alpha,SMB,117,9,52,0.222,17207.77
2025-08,APAC,Growth,Alpha,MidMarket,103,6,49,0.142,18889.85
2025-08,APAC,Growth,Alpha,Enterprise,46,2,41,0.116,19852.41
2025-08,APAC,Growth,Beta,SMB,139,4,100,0.187,18213.35
2025-08,APAC,Growth,Beta,MidMarket,135,7,57,0.137,18628.97
2025-08,APAC,Growth,Beta,Enterprise,71,6,0,0.114,19404.1
2025-08,APAC,Growth,Gamma,SMB,245,19,95,0.2,17004.52
2025-08,APAC,Growth,Gamma,MidMarket,162,7,61,0.156,19000.79
2025-08,APAC,Growth,Gamma,Enterprise,99,4,78,0.097,19771.21
2025-08,APAC,Growth,ServicesPlus,SMB,209,7,125,0.219,17442.09
2025-08,APAC,Growth,ServicesPlus,MidMarket,161,9,80,0.123,19613.65
2025-08,APAC,Growth,ServicesPlus,Enterprise,80,4,36,0.089,19077.09
2025-08,APAC,Services,Alpha,SMB,193,10,116,0.178,18102.74
2025-08,APAC,Services,Alpha,MidMarket,156,6,109,0.128,18587.69
2025-08,APAC,Services,Alpha,Enterprise,90,3,44,0.076,20942.65
2025-08,APAC,Services,Beta,SMB,155,9,107,0.174,17884.99
2025-08,APAC,Services,Beta,MidMarket,132,8,66,0.105,19018.54
2025-08,APAC,Services,Beta,Enterprise,62,3,14,0.061,20567.56
2025-08,APAC,Services,Gamma,SMB,175,13,90,0.15,18773.7
2025-08,APAC,Services,Gamma,MidMarket,127,9,89,0.119,19790.32
2025-08,APAC,Services,Gamma,Enterprise,77,6,43,0.072,20421.73
2025-08,APAC,Services,ServicesPlus,SMB,152,12,77,0.16,18492.2
2025-08,APAC,Services,ServicesPlus,MidMarket,124,5,48,0.11,19920.3
2025-08,APAC,Services,ServicesPlus,Enterprise,69,5,72,0.059,21728.7
2025-09,NA,Core,Alpha,SMB,93,7,56,0.16,18676.34
2025-09,NA,Core,Alpha,MidMarket,79,3,51,0.082,20041.68
2025-09,NA,Core,Alpha,Enterprise,45,3,18,0.061,20422.0
2025-09,NA,Core,Beta,SMB,160,13,85,0.162,18539.0
2025-09,NA,Core,Beta,MidMarket,124,10,46,0.097,20001.67
2025-09,NA,Core,Beta,Enterprise,67,6,17,0.058,21016.09
2025-09,NA,Core,Gamma,SMB,100,3,43,0.171,18426.12
2025-09,NA,Core,Gamma,MidMarket,67,4,37,0.096,19850.75
2025-09,NA,Core,Gamma,Enterprise,34,3,12,0.055,20681.8
2025-09,NA,Core,ServicesPlus,SMB,62,5,32,0.142,19062.17
2025-09,NA,Core,ServicesPlus,MidMarket,60,4,35,0.079,20419.94
2025-09,NA,Core,ServicesPlus,Enterprise,30,1,11,0.043,20831.56
2025-09,NA,Growth,Alpha,SMB,106,7,56,0.209,16959.83
2025-09,NA,Growth,Alpha,MidMarket,89,7,52,0.144,18867.59
2025-09,NA,Growth,Alpha,Enterprise,54,5,24,0.098,20248.75
2025-09,NA,Growth,Beta,SMB,290,15,141,0.217,16983.19
2025-09,NA,Growth,Beta,MidMarket,208,15,104,0.146,18599.43
2025-09,NA,Growth,Beta,Enterprise,110,9,68,0.094,20003.26
2025-09,NA,Growth,Gamma,SMB,231,20,108,0.215,17416.19
2025-09,NA,Growth,Gamma,MidMarket,190,17,119,0.128,19507.11
2025-09,NA,Growth,Gamma,Enterprise,117,6,42,0.089,19840.38
2025-09,NA,Growth,ServicesPlus,SMB,66,4,37,0.201,18231.34
2025-09,NA,Growth,ServicesPlus,MidMarket,53,4,20,0.157,18170.74
2025-09,NA,Growth,ServicesPlus,Enterprise,34,2,19,0.105,19284.51
2025-09,NA,Services,Alpha,SMB,70,4,37,0.179,18559.96
2025-09,NA,Services,Alpha,MidMarket,48,3,35,0.111,18722.54
2025-09,NA,Services,Alpha,Enterprise,31,2,15,0.063,20656.73
2025-09,NA,Services,Beta,SMB,157,6,117,0.182,18012.76
2025-09,NA,Services,Beta,MidMarket,117,6,71,0.102,19872.12
2025-09,NA,Services,Beta,Enterprise,70,6,24,0.08,19910.33
2025-09,NA,Services,Gamma,SMB,132,9,79,0.157,18873.58
2025-09,NA,Services,Gamma,MidMarket,97,4,62,0.116,18978.55
2025-09,NA,Services,Gamma,Enterprise,62,5,27,0.06,21144.3
2025-09,NA,Services,ServicesPlus,SMB,77,5,42,0.184,17988.92
2025-09,NA,Services,ServicesPlus,MidMarket,61,5,38,0.1,19639.14
2025-09,NA,Services,ServicesPlus,Enterprise,30,2,20,0.062,20353.31
2025-09,EMEA,Core,Alpha,SMB,149,7,82,0.167,18658.96
2025-09,EMEA,Core,Alpha,MidMarket,115,3,75,0.096,19482.19
2025-09,EMEA,Core,Alpha,Enterprise,68,2,41,0.058,20775.53
2025-09,EMEA,Core,Beta,SMB,115,5,51,0.162,18240.49
2025-09,EMEA,Core,Beta,MidMarket,92,8,53,0.088,19516.34
2025-09,EMEA,Core,Beta,Enterprise,49,3,32,0.046,21304.75
2025-09,EMEA,Core,Gamma,SMB,180,14,91,0.153,18433.33
2025-09,EMEA,Core,Gamma,MidMarket,145,12,88,0.123,19669.72
2025-09,EMEA,Core,Gamma,Enterprise,79,5,30,0.058,20111.96
2025-09,EMEA,Core,ServicesPlus,SMB,96,6,58,0.153,18416.26
2025-09,EMEA,Core,ServicesPlus,MidMarket,76,6,61,0.099,20118.32
2025-09,EMEA,Core,ServicesPlus,Enterprise,40,3,33,0.061,21373.63
2025-09,EMEA,Growth,Alpha,SMB,128,11,60,0.185,17893.65
2025-09,EMEA,Growth,Alpha,MidMarket,110,6,65,0.137,18306.87
2025-09,EMEA,Growth,Alpha,Enterprise,72,3,39,0.08,19456.73
2025-09,EMEA,Growth,Beta,SMB,93,3,46,0.194,18143.26
2025-09,EMEA,Growth,Beta,MidMarket,60,4,32,0.138,19335.71
2025-09,EMEA,Growth,Beta,Enterprise,39,2,17,0.096,19258.46
2025-09,EMEA,Growth,Gamma,SMB,229,15,101,0.191,17934.13
2025-09,EMEA,Growth,Gamma,MidMarket,166,9,84,0.128,19025.6
2025-09,EMEA,Growth,Gamma,Enterprise,95,4,34,0.1,20283.13
2025-09,EMEA,Growth,ServicesPlus,SMB,155,11,115,0.194,17171.35
2025-09,EMEA,Growth,ServicesPlus,MidMarket,136,8,44,0.131,18684.69
2025-09,EMEA,Growth,ServicesPlus,Enterprise,68,3,62,0.102,19309.18
2025-09,EMEA,Services,Alpha,SMB,164,6,101,0.177,18016.81
2025-09,EMEA,Services,Alpha,MidMarket,133,12,56,0.109,20159.07
2025-09,EMEA,Services,Alpha,Enterprise,72,3,56,0.081,20133.16
2025-09,EMEA,Services,Beta,SMB,210,13,103,0.186,17796.42
2025-09,EMEA,Services,Beta,MidMarket,145,12,78,0.111,18882.5
2025-09,EMEA,Services,Beta,Enterprise,81,5,31,0.071,20155.9
2025-09,EMEA,Services,Gamma,SMB,189,14,96,0.159,19026.12
2025-09,EMEA,Services,Gamma,MidMarket,161,10,89,0.115,19185.12
2025-09,EMEA,Services,Gamma,Enterprise,81,4,66,0.061,20872.83
2025-09,EMEA,Services,ServicesPlus,SMB,92,6,49,0.167,17910.39
2025-09,EMEA,Services,ServicesPlus,MidMarket,54,2,32,0.105,19565.37
2025-09,EMEA,Services,ServicesPlus,Enterprise,35,2,22,0.089,19796.75
2025-09,APAC,Core,Alpha,SMB,87,3,43,0.162,18740.81
2025-09,APAC,Core,Alpha,MidMarket,69,5,24,0.109,19203.52
2025-09,APAC,Core,Alpha,Enterprise,35,1,10,0.06,20303.98
2025-09,APAC,Core,Beta,SMB,218,19,123,0.176,18302.78
2025-09,APAC,Core,Beta,MidMarket,167,7,81,0.109,20034.76
2025-09,APAC,Core,Beta,Enterprise,84,6,28,0.077,20442.86
2025-09,APAC,Core,Gamma,SMB,112,6,50,0.149,19550.55
2025-09,APAC,Core,Gamma,MidMarket,89,7,48,0.114,19615.24
2025-09,APAC,Core,Gamma,Enterprise,53,4,35,0.053,20644.63
2025-09,APAC,Core,ServicesPlus,SMB,199,8,143,0.161,19093.45
2025-09,APAC,Core,ServicesPlus,MidMarket,155,13,85,0.102,20160.9
2025-09,APAC,Core,ServicesPlus,Enterprise,88,7,55,0.06,21156.38
2025-09,APAC,Growth,Alpha,SMB,135,9,43,0.196,18205.22
2025-09,APAC,Growth,Alpha,MidMarket,104,5,60,0.118,18806.6
2025-09,APAC,Growth,Alpha,Enterprise,53,2,16,0.087,20012.8
2025-09,APAC,Growth,Beta,SMB,191,8,92,0.211,17388.66
2025-09,APAC,Growth,Beta,MidMarket,131,8,80,0.151,18677.7
2025-09,APAC,Growth,Beta,Enterprise,83,7,28,0.102,19167.25
2025-09,APAC,Growth,Gamma,SMB,259,19,126,0.2,17663.37
2025-09,APAC,Growth,Gamma,MidMarket,216,7,101,0.139,18951.16
2025-09,APAC,Growth,Gamma,Enterprise,104,4,51,0.093,19742.57
2025-09,APAC,Growth,ServicesPlus,SMB,215,14,103,0.199,17395.12
2025-09,APAC,Growth,ServicesPlus,MidMarket,172,13,92,0.139,18779.5
2025-09,APAC,Growth,ServicesPlus,Enterprise,100,7,64,0.102,20345.4
2025-09,APAC,Services,Alpha,SMB,199,11,119,0.161,18236.51
2025-09,APAC,Services,Alpha,MidMarket,154,11,117,0.123,20175.92
2025-09,APAC,Services,Alpha,Enterprise,90,6,38,0.088,20102.87
2025-09,APAC,Services,Beta,SMB,164,12,78,0.151,18884.86
2025-09,APAC,Services,Beta,MidMarket,113,9,99,0.121,19123.84
2025-09,APAC,Services,Beta,Enterprise,78,5,63,0.057,20220.79
2025-09,APAC,Services,Gamma,SMB,186,16,92,0.159,18296.36
2025-09,APAC,Services,Gamma,MidMarket,145,12,73,0.109,20319.45
2025-09,APAC,Services,Gamma,Enterprise,76,5,44,0.052,20132.16
2025-09,APAC,Services,ServicesPlus,SMB,147,13,94,0.165,18719.39
2025-09,APAC,Services,ServicesPlus,MidMarket,131,10,67,0.122,19258.45
2025-09,APAC,Services,ServicesPlus,Enterprise,56,3,17,0.089,20255.05
2025-10,NA,Core,Alpha,SMB,99,8,61,0.169,17908.6
2025-10,NA,Core,Alpha,MidMarket,86,3,42,0.101,19795.84
2025-10,NA,Core,Alpha,Enterprise,43,3,32,0.054,20605.18
2025-10,NA,Core,Beta,SMB,145,8,96,0.163,18213.55
2025-10,NA,Core,Beta,MidMarket,129,7,50,0.112,19901.61
2025-10,NA,Core,Beta,Enterprise,64,4,45,0.057,20539.36
2025-10,NA,Core,Gamma,SMB,86,4,49,0.153,18179.75
2025-10,NA,Core,Gamma,MidMarket,70,3,34,0.104,19996.09
2025-10,NA,Core,Gamma,Enterprise,37,2,15,0.05,21980.04
2025-10,NA,Core,ServicesPlus,SMB,68,3,37,0.145,18713.51
2025-10,NA,Core,ServicesPlus,MidMarket,53,2,35,0.087,20270.55
2025-10,NA,Core,ServicesPlus,Enterprise,31,2,9,0.067,21661.99
2025-10,NA,Growth,Alpha,SMB,120,4,51,0.193,17541.36
2025-10,NA,Growth,Alpha,MidMarket,80,5,52,0.144,19088.42
2025-10,NA,Growth,Alpha,Enterprise,48,2,17,0.117,19558.96
2025-10,NA,Growth,Beta,SMB,243,13,121,0.184,17595.79
2025-10,NA,Growth,Beta,MidMarket,203,16,133,0.156,18639.73
2025-10,NA,Growth,Beta,Enterprise,105,4,63,0.107,19363.42
2025-10,NA,Growth,Gamma,SMB,262,20,122,0.202,17774.69
2025-10,NA,Growth,Gamma,MidMarket,212,13,96,0.144,18960.98
2025-10,NA,Growth,Gamma,Enterprise,112,10,61,0.093,19868.95
2025-10,NA,Growth,ServicesPlus,SMB,76,3,46,0.191,17931.69
2025-10,NA,Growth,ServicesPlus,MidMarket,63,5,28,0.14,19037.57
2025-10,NA,Growth,ServicesPlus,Enterprise,34,3,5,0.098,20106.61
2025-10,NA,Services,Alpha,SMB,73,3,44,0.151,18778.17
2025-10,NA,Services,Alpha,MidMarket,56,5,42,0.112,19711.83
2025-10,NA,Services,Alpha,Enterprise,30,2,25,0.083,19663.29
2025-10,NA,Services,Beta,SMB,171,15,56,0.194,17448.28
2025-10,NA,Services,Beta,MidMarket,107,8,70,0.095,20165.49
2025-10,NA,Services,Beta,Enterprise,63,3,27,0.053,20753.55
2025-10,NA,Services,Gamma,SMB,137,12,78,0.16,19215.74
2025-10,NA,Services,Gamma,MidMarket,94,4,68,0.118,19408.63
2025-10,NA,Services,Gamma,Enterprise,51,3,29,0.083,20820.78
2025-10,NA,Services,ServicesPlus,SMB,67,2,39,0.168,18327.4
2025-10,NA,Services,ServicesPlus,MidMarket,66,3,34,0.131,19190.24
2025-10,NA,Services,ServicesPlus,Enterprise,33,3,19,0.052,20814.37
2025-10,EMEA,Core,Alpha,SMB,166,14,85,0.149,18993.91
2025-10,EMEA,Core,Alpha,MidMarket,116,9,66,0.108,19902.91
2025-10,EMEA,Core,Alpha,Enterprise,71,6,19,0.084,20142.04
2025-10,EMEA,Core,Beta,SMB,102,9,61,0.162,17987.23
2025-10,EMEA,Core,Beta,MidMarket,85,5,39,0.101,20185.37
2025-10,EMEA,Core,Beta,Enterprise,49,4,13,0.05,20446.04
2025-10,EMEA,Core,Gamma,SMB,188,14,103,0.15,18819.4
2025-10,EMEA,Core,Gamma,MidMarket,130,11,102,0.093,19618.04
2025-10,EMEA,Core,Gamma,Enterprise,95,4,33,0.07,20841.98
2025-10,EMEA,Core,ServicesPlus,SMB,88,4,53,0.171,17836.81
2025-10,EMEA,Core,ServicesPlus,MidMarket,88,5,25,0.094,20075.86
2025-10,EMEA,Core,ServicesPlus,Enterprise,44,2,13,0.05,20497.31
2025-10,EMEA,Growth,Alpha,SMB,139,11,87,0.198,17187.37
2025-10,EMEA,Growth,Alpha,MidMarket,112,7,52,0.147,19385.47
2025-10,EMEA,Growth,Alpha,Enterprise,66,2,39,0.101,19578.02
2025-10,EMEA,Growth,Beta,SMB,87,3,39,0.189,17887.91
2025-10,EMEA,Growth,Beta,MidMarket,77,3,41,0.143,18811.62
2025-10,EMEA,Growth,Beta,Enterprise,41,2,4,0.113,19447.44
2025-10,EMEA,Growth,Gamma,SMB,225,17,69,0.214,17816.87
2025-10,EMEA,Growth,Gamma,MidMarket,171,13,83,0.151,19018.41
2025-10,EMEA,Growth,Gamma,Enterprise,104,4,39,0.1,19679.39
2025-10,EMEA,Growth,ServicesPlus,SMB,159,7,94,0.187,18335.82
2025-10,EMEA,Growth,ServicesPlus,MidMarket,125,5,52,0.121,19213.61
2025-10,EMEA,Growth,ServicesPlus,Enterprise,72,5,34,0.109,19655.24
2025-10,EMEA,Services,Alpha,SMB,180,11,84,0.181,17761.35
2025-10,EMEA,Services,Alpha,MidMarket,152,10,80,0.122,19489.04
2025-10,EMEA,Services,Alpha,Enterprise,83,4,43,0.069,20810.67
2025-10,EMEA,Services,Beta,SMB,190,6,93,0.181,18176.17
2025-10,EMEA,Services,Beta,MidMarket,150,9,70,0.101,19749.0
2025-10,EMEA,Services,Beta,Enterprise,83,4,71,0.069,20333.81
2025-10,EMEA,Services,Gamma,SMB,154,6,107,0.179,18127.09
2025-10,EMEA,Services,Gamma,MidMarket,137,12,100,0.118,19294.49
2025-10,EMEA,Services,Gamma,Enterprise,85,3,31,0.067,20315.67
2025-10,EMEA,Services,ServicesPlus,SMB,91,3,43,0.144,19060.63
2025-10,EMEA,Services,ServicesPlus,MidMarket,58,4,34,0.103,19657.55
2025-10,EMEA,Services,ServicesPlus,Enterprise,37,2,19,0.104,19348.81
2025-10,APAC,Core,Alpha,SMB,89,7,55,0.17,18447.43
2025-10,APAC,Core,Alpha,MidMarket,65,3,41,0.101,19541.33
2025-10,APAC,Core,Alpha,Enterprise,35,2,15,0.073,20296.24
2025-10,APAC,Core,Beta,SMB,199,18,113,0.162,18551.01
2025-10,APAC,Core,Beta,MidMarket,169,14,87,0.105,19388.65
2025-10,APAC,Core,Beta,Enterprise,90,6,58,0.057,21002.53
2025-10,APAC,Core,Gamma,SMB,117,6,58,0.175,18132.17
2025-10,APAC,Core,Gamma,MidMarket,93,7,35,0.095,19600.1
2025-10,APAC,Core,Gamma,Enterprise,49,4,33,0.052,20351.31
2025-10,APAC,Core,ServicesPlus,SMB,184,13,112,0.165,17686.9
2025-10,APAC,Core,ServicesPlus,MidMarket,169,8,98,0.086,19788.59
2025-10,APAC,Core,ServicesPlus,Enterprise,88,7,49,0.064,20912.37
2025-10,APAC,Growth,Alpha,SMB,112,5,44,0.202,17814.08
2025-10,APAC,Growth,Alpha,MidMarket,101,4,55,0.131,18856.96
2025-10,APAC,Growth,Alpha,Enterprise,49,2,26,0.099,19840.41
2025-10,APAC,Growth,Beta,SMB,185,8,77,0.221,17190.94
2025-10,APAC,Growth,Beta,MidMarket,134,4,44,0.155,18919.33
2025-10,APAC,Growth,Beta,Enterprise,85,3,38,0.112,19010.22
2025-10,APAC,Growth,Gamma,SMB,230,9,113,0.21,16746.56
2025-10,APAC,Growth,Gamma,MidMarket,196,13,95,0.118,19319.02
2025-10,APAC,Growth,Gamma,Enterprise,115,5,60,0.1,19706.53
2025-10,APAC,Growth,ServicesPlus,SMB,225,14,117,0.216,17731.42
2025-10,APAC,Growth,ServicesPlus,MidMarket,159,6,74,0.14,19380.58
2025-10,APAC,Growth,ServicesPlus,Enterprise,100,6,61,0.085,19812.1
2025-10,APAC,Services,Alpha,SMB,197,11,104,0.199,17700.23
2025-10,APAC,Services,Alpha,MidMarket,146,10,72,0.119,19607.38
2025-10,APAC,Services,Alpha,Enterprise,87,8,63,0.08,20533.97
2025-10,APAC,Services,Beta,SMB,151,9,92,0.183,18281.83
2025-10,APAC,Services,Beta,MidMarket,127,10,79,0.094,19837.37
2025-10,APAC,Services,Beta,Enterprise,70,4,37,0.057,20748.16
2025-10,APAC,Services,Gamma,SMB,191,11,102,0.16,18885.78
2025-10,APAC,Services,Gamma,MidMarket,164,13,65,0.115,19637.89
2025-10,APAC,Services,Gamma,Enterprise,73,2,52,0.053,21358.65
2025-10,APAC,Services,ServicesPlus,SMB,141,6,80,0.173,18289.47
